번호,시도명,시군구명,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명
1300,강원도,원주시,강원도 원주시청,강원도 원주시 단관길 177-9,강원도 원주시 반곡관설동 1705-16,생활방범,1,200,360도 회전,30,2019-12,033-737-5146,37.3179395,127.9641203,2019-05-15,4190000,강원도 원주시
1301,강원도,원주시,강원도 원주시청,,강원도 원주시 반곡관설동 484-3,생활방범,1,200,360도 회전,30,2019-12,033-737-5146,37.3068237,127.9823608,2019-05-15,4190000,강원도 원주시
1302,강원도,원주시,강원도 원주시청,강원도 원주시 학마을길 53-1,강원도 원주시 반곡관설동 781-1,생활방범,1,200,360도 회전,30,2019-12,033-737-5146,37.3015888,127.9795303,2019-05-15,4190000,강원도 원주시
1303,강원도,원주시,강원도 원주시청,강원도 원주시 귀래아랫말길 2,강원도 원주시 귀래면 귀래리 244-1,생활방범,1,200,360도 회전,30,2019-12,033-737-5146,37.2234101,127.8943793,2019-05-15,4190000,강원도 원주시
1304,강원도,원주시,강원도 원주시청,,강원도 원주시 단계동 854,기타,1,200,360도 회전,30,2019-12,033-737-5146,37.3470688,127.931015,2019-05-15,4190000,강원도 원주시
1305,강원도,원주시,강원도 원주시청,강원도 원주시 무실로 323,강원도 원주시 무실동 1826,기타,1,200,360도 회전,30,2019-12,033-737-5146,37.3334644406,127.931867235,2019-05-15,4190000,강원도 원주시
1306,강원도,원주시,강원도 원주시청,강원도 원주시 무실로 323,강원도 원주시 무실동 1826,기타,1,200,360도 회전,30,2019-12,033-737-5146,37.3334644406,127.931867235,2019-05-15,4190000,강원도 원주시
1307,강원도,원주시,강원도 원주시청,,강원도 원주시 호저면 만종리 1250-1,차량방범,1,200,고정형,30,2019-01,033-737-5146,37.3610497,127.916626,2019-05-15,4190000,강원도 원주시
1308,강원도,원주시,강원도 원주시청,,강원도 원주시 호저면 만종리 1250-1,차량방범,1,200,고정형,30,2019-01,033-737-5146,37.3610497,127.916626,2019-05-15,4190000,강원도 원주시
1309,강원도,원주시,강원도 원주시청,,강원도 원주시 무실동 산138-8,차량방범,1,200,고정형,30,2019-07,033-737-5146,37.3234329,127.9221954,2019-05-15,4190000,강원도 원주시
1310,강원도,원주시,강원도 원주시청,,강원도 원주시 무실동 산138-8,차량방범,1,200,고정형,30,2019-07,033-737-5146,37.3234329,127.9221954,2019-05-15,4190000,강원도 원주시
1311,강원도,원주시,강원도 원주시청,,강원도 원주시 지정면 보통리 221-2,차량방범,1,200,고정형,30,2019-07,033-737-5146,37.3374825,127.8719635,2019-05-15,4190000,강원도 원주시
1312,강원도,원주시,강원도 원주시청,,강원도 원주시 지정면 보통리 221-2,차량방범,1,200,고정형,30,2019-07,033-737-5146,37.3374825,127.8719635,2019-05-15,4190000,강원도 원주시
1313,강원도,원주시,강원도 원주시청,,강원도 원주시 귀래면 운남리 855-2,차량방범,1,200,고정형,30,2019-07,033-737-5146,37.163372,127.8834076,2019-05-15,4190000,강원도 원주시
1314,강원도,원주시,강원도 원주시청,,강원도 원주시 호저면 광격리 산104-2,차량방범,1,200,고정형,30,2019-03,033-737-5146,37.4647293,127.9434128,2019-05-15,4190000,강원도 원주시
1164,강원도,원주시,강원도 원주시청,,강원도 원주시 귀래면 귀래리 1458,생활방범,1,300,고정형,30,2019-12,033-737-5146,37.2234001,127.863678,2019-05-15,4190000,강원도 원주시
1165,강원도,원주시,강원도 원주시청,,강원도 원주시 귀래면 용암리 22-2,생활방범,1,300,고정형,30,2019-12,033-737-5146,37.170517,127.8443527,2019-05-15,4190000,강원도 원주시
1166,강원도,원주시,강원도 원주시청,,강원도 원주시 귀래면 귀래리 1457,생활방범,1,300,고정형,30,2019-12,033-737-5146,37.2235756,127.8637009,2019-05-15,4190000,강원도 원주시
1167,강원도,원주시,강원도 원주시청,강원도 원주시 법동길 45,강원도 원주시 귀래면 운남리 662-2,생활방범,1,300,고정형,30,2019-12,033-737-5146,37.1639495,127.8888987,2019-05-15,4190000,강원도 원주시
1168,강원도,원주시,강원도 원주시청,,강원도 원주시 귀래면 운계리 326-1,생활방범,1,300,고정형,30,2019-12,033-737-5146,37.1994324,127.8947449,2019-05-15,4190000,강원도 원주시
1169,강원도,원주시,강원도 원주시청,강원도 원주시 운남길 193,강원도 원주시 귀래면 운남리 298,생활방범,1,300,고정형,30,2019-12,033-737-5146,37.1776702,127.9022822,2019-05-15,4190000,강원도 원주시
1170,강원도,원주시,강원도 원주시청,강원도 원주시 흥양로51번길 1,강원도 원주시 태장2동 1374-2,생활방범,1,130,360도 회전,30,2019-09,033-737-5146,37.3839531,127.9525513,2019-05-15,4190000,강원도 원주시
1171,강원도,원주시,강원도 원주시청,강원도 원주시 예술관길 30,강원도 원주시 명륜2동 710-3,생활방범,1,200,360도 회전,30,2019-01,033-737-5146,37.3328447,127.9415413,2019-05-15,4190000,강원도 원주시
1172,강원도,원주시,강원도 원주시청,강원도 원주시 상지대길 59,강원도 원주시 우산동 201-3,생활방범,1,200,360도 회전,30,2019-01,033-737-5146,37.3698235,127.9359058,2019-05-15,4190000,강원도 원주시
1173,강원도,원주시,강원도 원주시청,강원도 원주시 왕건로 81,강원도 원주시 문막읍 동화리 1534-3,생활방범,1,200,360도 회전,30,2019-01,033-737-5146,37.3266362,127.8291134,2019-05-15,4190000,강원도 원주시
1174,강원도,원주시,강원도 원주시청,강원도 원주시 관설안길 3-27,강원도 원주시 반곡관설동 1743-12,생활방범,1,200,360도 회전,30,2019-01,033-737-5146,37.3175926,127.9625894,2019-05-15,4190000,강원도 원주시
1175,강원도,원주시,강원도 원주시청,강원도 원주시 치악로 1651,강원도 원주시 단구동 618-13,생활방범,1,200,360도 회전,30,2019-11,033-737-5146,37.3301064,127.9589539,2019-05-15,4190000,강원도 원주시
1176,강원도,원주시,강원도 원주시청,,강원도 원주시 봉산동 1145-8,생활방범,1,130,360도 회전,30,2019-12,033-737-5146,37.3458138,127.9586105,2019-05-15,4190000,강원도 원주시
1177,강원도,원주시,강원도 원주시청,강원도 원주시 이화5길 38-12,강원도 원주시 단계동 891-11,생활방범,1,200,360도 회전,30,2019-01,033-737-5146,37.3414920,127.9304031,2019-05-15,4190000,강원도 원주시
1178,강원도,원주시,강원도 원주시청,강원도 원주시 이화6길 67,강원도 원주시 단계동 895-11,생활방범,1,200,360도 회전,30,2019-01,033-737-5146,37.3400869,127.9313049,2019-05-15,4190000,강원도 원주시
1179,강원도,원주시,강원도 원주시청,강원도 원주시 양지로 68,강원도 원주시 반곡관설동 1897-1,생활방범,1,200,360도 회전,30,2019-01,033-737-5146,37.3270962246,127.985240906,2019-05-15,4190000,강원도 원주시
1180,강원도,원주시,강원도 원주시청,,강원도 원주시 반곡관설동 2027-1,생활방범,1,200,360도 회전,30,2019-01,033-737-5146,37.322998,127.9917755,2019-05-15,4190000,강원도 원주시
1181,강원도,원주시,강원도 원주시청,강원도 원주시 배울로 25,강원도 원주시 반곡관설동 2052-8,생활방범,1,200,360도 회전,30,2019-01,033-737-5146,37.3200035,127.9749603,2019-05-15,4190000,강원도 원주시
1182,강원도,원주시,강원도 원주시청,,강원도 원주시 반곡관설동 1878-13,생활방범,1,200,360도 회전,30,2019-01,033-737-5146,37.3251915,127.9817352,2019-05-15,4190000,강원도 원주시
1183,강원도,원주시,강원도 원주시청,,강원도 원주시 반곡관설동 2047-14,생활방범,1,200,360도 회전,30,2019-01,033-737-5146,37.3215675,127.9817123,2019-05-15,4190000,강원도 원주시
1184,강원도,원주시,강원도 원주시청,강원도 원주시 혁신로 60,강원도 원주시 반곡관설동 2047-10,생활방범,1,200,360도 회전,30,2019-01,033-737-5146,37.3223985,127.9805464,2019-05-15,4190000,강원도 원주시
1185,강원도,원주시,강원도 원주시청,강원도 원주시 혁신로 39,강원도 원주시 반곡관설동 1884-1,생활방범,1,200,360도 회전,30,2019-01,033-737-5146,37.3243675,127.978814318,2019-05-15,4190000,강원도 원주시
1186,강원도,원주시,강원도 원주시청,,강원도 원주시 반곡관설동 2049-4,생활방범,1,200,360도 회전,30,2019-01,033-737-5146,37.3241234,127.9774323,2019-05-15,4190000,강원도 원주시
1187,강원도,원주시,강원도 원주시청,강원도 원주시 입춘로 50,강원도 원주시 반곡관설동 1858-5,생활방범,1,200,360도 회전,30,2019-01,033-737-5146,37.3263543902,127.977784807,2019-05-15,4190000,강원도 원주시
1188,강원도,원주시,강원도 원주시청,강원도 원주시 입춘로 21,강원도 원주시 반곡관설동 1809-9,생활방범,1,200,360도 회전,30,2019-01,033-737-5146,37.3293174523,127.9759683,2019-05-15,4190000,강원도 원주시
1189,강원도,원주시,강원도 원주시청,,강원도 원주시 반곡관설동 1822-12,생활방범,1,200,360도 회전,30,2019-01,033-737-5146,37.3305893,127.9794617,2019-05-15,4190000,강원도 원주시
1190,강원도,원주시,강원도 원주시청,,강원도 원주시 반곡관설동 1813,생활방범,1,200,360도 회전,30,2019-01,033-737-5146,37.333374,127.9782104,2019-05-15,4190000,강원도 원주시
1191,강원도,원주시,강원도 원주시청,강원도 원주시 배울로 215,강원도 원주시 반곡관설동 1816-2,생활방범,1,200,360도 회전,30,2019-01,033-737-5146,37.3358679868,127.97746128,2019-05-15,4190000,강원도 원주시
1192,강원도,원주시,강원도 원주시청,강원도 원주시 혁신로 346-2,강원도 원주시 반곡관설동 1818-10,생활방범,1,200,360도 회전,30,2019-01,033-737-5146,37.3361447418,127.983639422,2019-05-15,4190000,강원도 원주시
1193,강원도,원주시,강원도 원주시청,,강원도 원주시 반곡관설동 1963-7,생활방범,1,200,360도 회전,30,2019-01,033-737-5146,37.3314362,127.9861374,2019-05-15,4190000,강원도 원주시
1194,강원도,원주시,강원도 원주시청,강원도 원주시 건강로 6,강원도 원주시 반곡관설동 1900-1,생활방범,1,200,360도 회전,30,2019-01,033-737-5146,37.3264076636,127.9861299978,2019-05-15,4190000,강원도 원주시
1195,강원도,원주시,강원도 원주시청,강원도 원주시 세계로 1,강원도 원주시 반곡관설동 1913-7,생활방범,1,200,360도 회전,30,2019-01,033-737-5146,37.3243832692,127.9877326828,2019-05-15,4190000,강원도 원주시
1196,강원도,원주시,강원도 원주시청,,강원도 원주시 반곡관설동 1916-1,생활방범,1,200,360도 회전,30,2019-01,033-737-5146,37.3220253,127.9872208,2019-05-15,4190000,강원도 원주시
1197,강원도,원주시,강원도 원주시청,강원도 원주시 해오름2길 15,강원도 원주시 반곡관설동 1997-1,생활방범,1,200,360도 회전,30,2019-01,033-737-5146,37.326080259,127.9933548,2019-05-15,4190000,강원도 원주시
1198,강원도,원주시,강원도 원주시청,,강원도 원주시 반곡관설동 1993-2,생활방범,1,200,360도 회전,30,2019-01,033-737-5146,37.328537,127.9932022,2019-05-15,4190000,강원도 원주시
1199,강원도,원주시,강원도 원주시청,,강원도 원주시 문막읍 동화리 516-3,생활방범,1,200,360도 회전,30,2019-12,033-737-5146,37.3254089,127.8447266,2019-05-15,4190000,강원도 원주시
1200,강원도,원주시,강원도 원주시청,강원도 원주시 동화초교길 25,강원도 원주시 문막읍 동화리 1530-3,생활방범,1,200,360도 회전,30,2019-12,033-737-5146,37.3284344,127.8276221,2019-05-15,4190000,강원도 원주시
1201,강원도,원주시,강원도 원주시청,강원도 원주시 성아길 4,강원도 원주시 문막읍 동화리 672,생활방범,1,200,360도 회전,30,2019-12,033-737-5146,37.3204888,127.8380487,2019-05-15,4190000,강원도 원주시
1202,강원도,원주시,강원도 원주시청,,강원도 원주시 소초면 평장리 751-11,생활방범,1,200,360도 회전,30,2019-12,033-737-5146,37.4177361,128.0017548,2019-05-15,4190000,강원도 원주시
1203,강원도,원주시,강원도 원주시청,강원도 원주시 단구로 349,강원도 원주시 단구동 1606-1,생활방범,1,200,360도 회전,30,2019-09,033-737-5146,37.3245933,127.9586829,2019-05-15,4190000,강원도 원주시
1204,강원도,원주시,강원도 원주시청,강원도 원주시 단관길 67-10,강원도 원주시 단구동 1630-10,생활방범,1,200,360도 회전,30,2019-09,033-737-5146,37.3224564,127.9560224,2019-05-15,4190000,강원도 원주시
1205,강원도,원주시,강원도 원주시청,강원도 원주시 무실로12번길 15-26,강원도 원주시 일산동 91-16,생활방범,1,200,360도 회전,30,2019-09,033-737-5146,37.3487125,127.9477392,2019-05-15,4190000,강원도 원주시
1206,강원도,원주시,강원도 원주시청,강원도 원주시 원일로 151-1,강원도 원주시 일산동 184-86,생활방범,1,200,360도 회전,30,2019-09,033-737-5146,37.3519189,127.9462814,2019-05-15,4190000,강원도 원주시
1207,강원도,원주시,강원도 원주시청,강원도 원주시 학성길 104,강원도 원주시 학성동 267-4,생활방범,1,200,360도 회전,30,2019-09,033-737-5146,37.3535843,127.9433594,2019-05-15,4190000,강원도 원주시
1208,강원도,원주시,강원도 원주시청,강원도 원주시 소삼터길 20,강원도 원주시 단계동 781-6,생활방범,1,200,360도 회전,30,2019-09,033-737-5146,37.3463796548,127.9347985483,2019-05-15,4190000,강원도 원주시
1209,강원도,원주시,강원도 원주시청,강원도 원주시 북원로2485번길 43,강원도 원주시 우산동 242-12,생활방범,1,200,360도 회전,30,2019-09,033-737-5146,37.3668592,127.9354401,2019-05-15,4190000,강원도 원주시
1210,강원도,원주시,강원도 원주시청,강원도 원주시 정지길 123,강원도 원주시 학성동 492-3,생활방범,1,200,360도 회전,30,2019-12,033-737-5146,37.3604355,127.9436444,2019-05-15,4190000,강원도 원주시
1211,강원도,원주시,강원도 원주시청,강원도 원주시 원일로 164-25,강원도 원주시 학성동 315-1,생활방범,1,200,360도 회전,30,2019-12,033-737-5146,37.3547287,127.9463635,2019-05-15,4190000,강원도 원주시
1212,강원도,원주시,강원도 원주시청,,강원도 원주시 명륜1동 205-66,생활방범,1,200,360도 회전,30,2019-12,033-737-5146,37.3403664,127.9427338,2019-05-15,4190000,강원도 원주시
1213,강원도,원주시,강원도 원주시청,강원도 원주시 추월대길 17,강원도 원주시 원인동 131-14,생활방범,1,200,360도 회전,30,2019-12,033-737-5146,37.3446384,127.9513458,2019-05-15,4190000,강원도 원주시
1214,강원도,원주시,강원도 원주시청,강원도 원주시 도말리길 84-23,강원도 원주시 개운동 388-17,생활방범,1,200,360도 회전,30,2019-12,033-737-5146,37.3427130,127.9592655,2019-05-15,4190000,강원도 원주시
1215,강원도,원주시,강원도 원주시청,강원도 원주시 개운5길 61,강원도 원주시 개운동 495,생활방범,1,200,360도 회전,30,2019-12,033-737-5146,37.3370792,127.9617649,2019-05-15,4190000,강원도 원주시
1216,강원도,원주시,강원도 원주시청,강원도 원주시 개운5길 11,강원도 원주시 개운동 41-12,생활방범,1,200,360도 회전,30,2019-12,033-737-5146,37.3404673,127.9616176,2019-05-15,4190000,강원도 원주시
